"","auth","piece","line"
"264","sakaguchi","fubuki_monogatari.txt","卓一はそれを知つてゐたが、自ら最も信じがたい事柄を掴んで、浩嘆せずにゐられないのだ。"
"265","sakaguchi","fubuki_monogatari.txt","言はざるを得ないのだ。"
"266","sakaguchi","fubuki_monogatari.txt","嘆かざるを得ないのだつた。"
"267","sakaguchi","fubuki_monogatari.txt",""
"268","sakaguchi","fubuki_monogatari.txt","澄江の眼光に甘さはなかつた。"
"269","sakaguchi","fubuki_monogatari.txt","彼等は愛情のさなかに於てすら、貪婪に裸かの心を探りあひ、己れの理知のうるささに、むしろ当惑するのであつた。"
"270","sakaguchi","fubuki_monogatari.txt","そんな恋の中にゐると、まるで試験台にねせられて、手術を受けてゐるやうな恐怖が去らないこともない。"
"271","sakaguchi","fubuki_monogatari.txt","澄江も亦、同じ思ひがするであらうと彼は思つた。"
"272","sakaguchi","fubuki_monogatari.txt","今に、いつと怖ろしいことが、きさうだ。"
"273","sakaguchi","fubuki_monogatari.txt","……"
"274","sakaguchi","fubuki_monogatari.txt","卓一は、ぬきさしのならない力にせめられて、次第に澄江から離れながら、澄江を蔑む多くの時間を、日々の友にするのであつた。"
"275","sakaguchi","fubuki_monogatari.txt","一途に憎む思ひばかりが、自然であつた。"
"276","sakaguchi","fubuki_monogatari.txt",""
"277","sakaguchi","fubuki_monogatari.txt","恐らく澄江も、愛しつかれ、憎みつかれたに相違なかつた。"
"278","sakaguchi","fubuki_monogatari.txt","そして澄江は故郷へ帰つた。"
"279","sakaguchi","fubuki_monogatari.txt","卓一は、風の便りに、それを知つた。"
"280","sakaguchi","fubuki_monogatari.txt","もはや四年の歳月が流れてゐた。"
"281","sakaguchi","fubuki_monogatari.txt","二人はむろん音信を交したこともないのであつた。"
"282","sakaguchi","fubuki_monogatari.txt",""
"283","sakaguchi","fubuki_monogatari.txt","「野々宮さんも、若いですね」と、木村重吉といふ編輯部員が、新編輯長に親しみを見せたいために笑ひながら、言つた。"
"284","sakaguchi","fubuki_monogatari.txt","「まるで、はたちの青年のやうに、恋にあつあつなんです。"
"285","sakaguchi","fubuki_monogatari.txt","げつそりやつれてしまつたのです。"
"286","sakaguchi","fubuki_monogatari.txt","複雑な事情は知りませんが、僕達は、これを野々宮さんの深刻なる恋愛と称んでゐるのです。"
"287","sakaguchi","fubuki_monogatari.txt","あいにく事が奥さんにばれて、その方のもつれ方も、一通りではないさうですね」"
"288","sakaguchi","fubuki_monogatari.txt","仕事中の一人の編輯記者が、筆を握つた手を休めずに、鼻唄のやうな呟きを洩らした。"
"289","sakaguchi","fubuki_monogatari.txt",""
"290","sakaguchi","fubuki_monogatari.txt","「若いよ。"
"291","sakaguchi","fubuki_monogatari.txt","とにかく、小説中の人物さ」"
"292","sakaguchi","fubuki_monogatari.txt","その野々宮は、窓際に茫然立つて、外を見てゐた。"
"293","sakaguchi","fubuki_monogatari.txt","野々宮は三十八だつた。"
"294","sakaguchi","fubuki_monogatari.txt","そして卓一は三十だつた。"
"295","sakaguchi","fubuki_monogatari.txt","野々宮の後姿を眺めてすら、その衰えと、不健康のみ知り得ずにゐられなかつた。"
"296","sakaguchi","fubuki_monogatari.txt","人生を鼻唄に換えて流れてきたのに、着任｜匆々恋にやつれた人物にめぐりあふとは。"
"297","sakaguchi","fubuki_monogatari.txt","すでに心が重かつた。"
