"","auth","piece","line"
"191","sakaguchi","kogarashino_sakagurakara.txt","（とおもむろに暗涙を流した）。"
"192","sakaguchi","kogarashino_sakagurakara.txt","かつて人間が神を創造して以来ここに人間の生活に於ては詩と現実との差別を生じ、現実は常に地を這ふ人間の姿を飛躍する能はず、詩はまた常に天を走れども地上の現実とは何等の聯絡を持つことを得なかつたから、人間は徒に天と地の宙を漂ひ、せつぱつまつて不幸なる尊公らは虚無と幸福とを混同するの錯覚におちいり、ヂオゲネスは樽へ走り、アキレスは亀を追ひかけ、小春治兵衛は天の網島、荘周は蝶となり、尊公のゼンマイははづれさうになるんぢやよ。"
"193","sakaguchi","kogarashino_sakagurakara.txt","ひとり淫乱の国｜天竺には現実を化して詩たらしめんとする聖なる輩が現れて、ここにカーマスットラを生みアナアガランガをつくり常にリンガ・ヨオニに崇敬を払つて怠ることがないから法悦極るところなく法を会得し、転じて一方には聖なる苦行断食の徒を生み出して彼等には幻術の妙果を与へるに至つたのぢやよ。"
"194","sakaguchi","kogarashino_sakagurakara.txt","されば我等の幻術は現実に於て詩を行ひ山師神神を放逐し賢ら人を猿となし酒呑めば酒となる真実の人間を現示せんとするものであるわい。"
"195","sakaguchi","kogarashino_sakagurakara.txt","いで――"
"196","sakaguchi","kogarashino_sakagurakara.txt","（と、行者は奇蹟的な丸顔をニタニタと笑はせながら立ちあがつたんだ）"
"197","sakaguchi","kogarashino_sakagurakara.txt","――いで空々しく天駈ける尊公の想像力を打ちひしぎ、地を這ふ人間そのものを即坐に詩と化す幻術の妙を事実に当つてお目にかけるよ。"
"198","sakaguchi","kogarashino_sakagurakara.txt",""
"199","sakaguchi","kogarashino_sakagurakara.txt","と、フウフウと酒気を吐きながら、しばらくは酒樽にもたれてフラフラと足下も定まらなかつたが、おもむろに重心を失ふと横にころげて鯉のやうにビクビクと動くのだ。"
"200","sakaguchi","kogarashino_sakagurakara.txt",""
