"","auth","piece","line"
"209","sakaguchi","sobomu.txt","当太郎は二階へ登ると、いきなり寝床へころがりこみ、頭からすつぽり蒲団を被つた。"
"210","sakaguchi","sobomu.txt","然し草吉が一緒に登つてきたことを知ると、"
"211","sakaguchi","sobomu.txt","「しくじつたよ。"
"212","sakaguchi","sobomu.txt","もうだめだ。"
"213","sakaguchi","sobomu.txt","もう死ねないよ……」"
"214","sakaguchi","sobomu.txt","と蒲団の下から先刻と同じ言葉をもらした。"
"215","sakaguchi","sobomu.txt","ほんとに苦しくはないのか、医者をよぶ必要はないのかと草吉が尋ねると、ほんとに苦しくないのだ、お午まで静かに睡むつてゐたいのだと答へ、やがて顔から蒲団をとりのけて、正しい寝息をたてながら睡むりはじめた。"
"216","sakaguchi","sobomu.txt","そのときもはや夜は白々とあけはじめており、まだ太陽は昇らなかつたが、仄かな薄光が当太郎のよごれた顔にもかかつてゐた。"
"217","sakaguchi","sobomu.txt",""
"218","sakaguchi","sobomu.txt","草吉がはじめて便所の戸をひらいたとき、さうしてそこに当太郎の屍体を見出したとき、彼の胸をまづ流れたものは、ここにも一人の愚かな奴、それがまさしく便所の中にころがつてゐるやうに一匹の息絶えた巨大な蛆虫、さうして、なんといふうるさい出来事であらう、といふ考へだつた。"
"219","sakaguchi","sobomu.txt",""
"220","sakaguchi","sobomu.txt","ところが当太郎の生き返つた今となつて、改めて草吉の胸を流れたものは、ひややかな一つの悲しみであつた。"
"221","sakaguchi","sobomu.txt","たうてい医しがたく割切りがたい苦汁のやうな哀愁であつた。"
"222","sakaguchi","sobomu.txt","それに溺れ、濁水のやうな澱んだ流れに浸つてゐると、ある大いなる静かなものへ、ののしり、いきどほり、躍りかからうとする狂気の心も感じるのであつた。"
"223","sakaguchi","sobomu.txt",""
"224","sakaguchi","sobomu.txt","長い時間がすぎてから草吉が階下へ降りてみると、二人の女は各々の激しい放心に悩まされてゐた。"
"225","sakaguchi","sobomu.txt",""
"226","sakaguchi","sobomu.txt","「どうして死ぬ気になつたんだらうね！」"
"227","sakaguchi","sobomu.txt","と、忍は忿怒に眼を輝やかせて、くひつくやうに言つた。"
"228","sakaguchi","sobomu.txt","口惜しさうな顔付だつた。"
"229","sakaguchi","sobomu.txt","忍が異常に亢奮してゐることは、部屋の片隅へ縮むやうに坐りこみ、ちやうど腕組みでもしてゐるやうな角張つた形をしながら、ちよつとした身動きも容易でない様子から、それと分るのであつた。"
"230","sakaguchi","sobomu.txt","さういふ忍自身は、ここ数年のあひだ屡々死にたい気持に襲はれながら、自分の死相には全く気付かないのだつた。"
"231","sakaguchi","sobomu.txt",""
"232","sakaguchi","sobomu.txt","「便所なんて、汚らしいよ！死んでごらん、ほんとに蛆虫がぶらさがつてゐるんと変りがないよ」"
"233","sakaguchi","sobomu.txt","忍はプン／＼しながら叫んだ。"
"234","sakaguchi","sobomu.txt",""
"235","sakaguchi","sobomu.txt","「死ぬにも便利だし綺麗な場所は方々にあるよ。"
"236","sakaguchi","sobomu.txt","全く気がきかないね、自分だつて臭くつて窮屈だらうにね」"
"237","sakaguchi","sobomu.txt","「いいよ／＼、お姉さんには分らないよ」"
"238","sakaguchi","sobomu.txt","弥生が突然泣きほろめいて叫びはじめた。"
"239","sakaguchi","sobomu.txt",""
"240","sakaguchi","sobomu.txt","「お姉さんに死ぬ人の気持が分つてたまるもんか！あたしだつて便所の中で死なうと思つたことが、なんべんもあつたわ！」"
"241","sakaguchi","sobomu.txt","さういふと弥生は、ヒステリックな叫喚をあげて泣きだしてしまつた。"
"242","sakaguchi","sobomu.txt",""
"243","sakaguchi","sobomu.txt","「いやだよ、便所の中、便所の中つて。"
"244","sakaguchi","sobomu.txt","野原のまんなかぢや死ねないもんかね！」"
"245","sakaguchi","sobomu.txt","忍はシュミーズの上へ外套をひつかけ、素足に靴をつつかけたまま、朝食も終らないうちに散歩にとびだしてしまつた。"
"246","sakaguchi","sobomu.txt",""
"247","sakaguchi","sobomu.txt","午すぎてから当太郎はめざめた。"
"248","sakaguchi","sobomu.txt","顔は激しく憔悴してゐたが、ふだんと変りない気楽な様子で、目覚めると間もなく帰つていつた。"
"249","sakaguchi","sobomu.txt",""
"250","sakaguchi","sobomu.txt",""
"251","sakaguchi","sobomu.txt","二"
"252","sakaguchi","sobomu.txt",""
"253","sakaguchi","sobomu.txt","その翌日のことだつた。"
"254","sakaguchi","sobomu.txt","夕食の時間までは何事もなかつた。"
"255","sakaguchi","sobomu.txt",""
"256","sakaguchi","sobomu.txt","黝ずんだ電燈の下で夕食も終ると、一日の心がやうやく帰つてきたやうな、遠い疲れと放心がわかるのだつた。"
"257","sakaguchi","sobomu.txt","すると、その時までは何の別状も見えなかつた弥生が、突然部屋の片隅ではりさけるやうに泣きだした。"
"258","sakaguchi","sobomu.txt","あまりにだしぬけなことであり、そのうへすさまじい泣声だつた。"
"259","sakaguchi","sobomu.txt",""
"260","sakaguchi","sobomu.txt","「どうして藪さんは来てくれないの！こんなにあたしが待つてゐるのに！」"
"261","sakaguchi","sobomu.txt","と弥生は叫んだ。"
"262","sakaguchi","sobomu.txt",""
"263","sakaguchi","sobomu.txt","その時まではなんの涙やら皆目見当のつかなかつた草吉と忍は、その言葉でやうやくわけが分つてきた。"
"264","sakaguchi","sobomu.txt","弥生は当太郎の訪れを終日心ひそかに待ちわびてゐたのだ。"
"265","sakaguchi","sobomu.txt","夕食も終り、夜も落ち、どうやらその日は姿を見せさうもないと決まつてしまふと、たまらない気持になつたのだつた。"
"266","sakaguchi","sobomu.txt","然しかう判つてみても、この出来事は思ひもよらないものであつた。"
"267","sakaguchi","sobomu.txt",""
"268","sakaguchi","sobomu.txt","当太郎がはつきり心をうちあけた日も、あんな人たよりないわと、弥生は躊躇なく二人の人に言つた。"
"269","sakaguchi","sobomu.txt","殆んど関心がもてないやうすであつた。"
"270","sakaguchi","sobomu.txt","ましてそれからの二ヶ月あまり不意に音沙汰がなくなつてしまふと、当太郎が落していつた幾らでもないしみは弥生の心から跡形もなく立ち去つてしまひ、久方振りで南の旅から帰つてきても、弥生はなんのこだわりもなく無関心で、全てが過ぎ去つた様子であつた。"
"271","sakaguchi","sobomu.txt","新らたな変化は当太郎の自殺未遂から起つたのである。"
"272","sakaguchi","sobomu.txt","さうとしか思はれないのだ。"
"273","sakaguchi","sobomu.txt",""
